"36","36","[{""situation"":1,""level"":4,""description"":""月子妈妈能吃黄米。黄米口感软糯，可以增进新妈妈的食欲。另外，因为黄米有补虚、润肠的作用，十分适合产后体虚的新妈妈食用，还能帮助肠胃功能正常运转。黄米有粘性，适合少量放在小米粥中，起到增稠作用，使口感更好。""},{""situation"":2,""level"":4,""description"":""哺乳妈妈可以吃黄米，黄米特别适合体弱怕冷和消化不良的人，还能使皮肤变得更加白嫩。""},{""situation"":3,""level"":4,""description"":""黄米富含蛋白质、碳水化合物、B族维生素、维生素E、锌、铜、锰等营养元素，适量食用，能防治便秘和失眠，因为大黄米有粘性，故适合少量放在小米粥中，起到增稠作用，使口感更好。""},{""situation"":4,""level"":4,""description"":""黄米富含蛋白质、碳水化合物、B族维生素、维生素E、锌、铜、锰等营养元素，适量食用，能防治便秘和失眠，因为大黄米有粘性，故适合少量放在小米粥中，起到增稠作用，使口感更好。""}]",,"17/12/2018 18:21:54"
"37","37","[{""situation"":1,""level"":4,""description"":""荞麦是很好的孕期粗粮。荞麦的蛋白质中含有丰富的赖氨酸成分，能促进胎儿发育，增强准妈妈的免疫功能。荞麦中的铁、锰、锌等微量元素和膳食纤维的含量比一般谷物丰富，能有效降低人体血脂和胆固醇，这些营养成分对准妈妈很有意义。""},{""situation"":2,""level"":3,""description"":""荞麦是粗粮，含有蛋白质和微量元素，对胃痛胃胀、消化不良、食欲不振、等病症有治疗作用，同时，荞麦所含的纤维素可预防新妈妈便秘，月子里可适量食用，但是荞麦性凉也不易消化，所以新妈妈还是要少吃为好。""},{""situation"":3,""level"":4,""description"":""荞麦为粗粮，荞麦中蛋白所含氨基酸全面，能增强免疫功能。荞麦中的铁、锰、锌等微量元素和膳食纤维的含量比一般谷物丰富，能有效降低人体血脂和胆固醇，哺乳妈妈可适量食用。""},{""situation"":4,""level"":4,""description"":""荞麦中的铁、锰、锌等微量元素和膳食纤维的含量比一般谷物丰富，能有效降低人体血脂和胆固醇，营养成分对人体很有益！""}]",,"17/12/2018 18:21:54"
"38","38","[{""situation"":1,""level"":3,""description"":""燕麦含有丰富的B族维生素和膳食纤维，能够补充维生素和预防便秘，但燕麦有滑肠和下行之力，会加重腹泻或是导致流产，准妈妈慎吃。""},{""situation"":2,""level"":4,""description"":""燕麦有润肠通便的功效，产妇分娩后都会出现一定程度的产后便秘，因此在坐月子期间吃一些燕麦能缓解产后便秘。但是，月子期间虽然能吃燕麦，也要注意保持饮食清淡营养充足，燕麦量不可摄入过多，以免造成胃痉挛或是胀气。""},{""situation"":3,""level"":4,""description"":""哺乳期妈妈是可以吃燕麦的，但最好适量。燕麦营养丰富，不过很难咀嚼。燕麦片一般分两种：免煮的和需要煮的，购买时要注意看清食用方法。""},{""situation"":4,""level"":3,""description"":""燕麦含有丰富的B族维生素和膳食纤维，能够补充维生素和预防便秘，但燕麦有滑肠和下行之力，会加重腹泻，所以还是要慎重！""}]",,"17/12/2018 18:21:54"
"39","39","[{""situation"":1,""level"":4,""description"":""小米粥口味清淡、营养价值较高，比较适合怀孕后没胃口的孕妇吃，配些清淡小菜，如凉拌黄瓜等，会更好。用小米、麦片等谷物加几粒红枣，用豆浆机打浆作为早餐饮品也很不错，不过不能加太多糖。""},{""situation"":2,""level"":4,""description"":""小米中铁含量较高，是坐月子不错的选择。月子妈妈可以煮小米粥喝，有养肠胃的作用。""},{""situation"":3,""level"":4,""description"":""小米粥口味清淡、营养丰富，含铁量也比较高，母乳妈妈经常食用，有利于改善乳汁质量，对宝宝发育也大有好处。""},{""situation"":4,""level"":4,""description"":""小米富含B族维生素和铁，其中所含膳食纤维性质柔软，容易烹熟，口感好，易消化，""}]",,"17/12/2018 18:21:54"
"40","40","[{""situation"":1,""level"":4,""description"":""准妈妈能吃豌豆，豌豆荚和豆苗含有较为丰富的纤维素，有清肠作用，准妈妈吃了还有预防便秘的作用。""},{""situation"":2,""level"":3,""description"":""月子里适当吃豌豆可增加奶量。但豌豆吃多了容易腹胀，消化不良的产妇不能大量食用。""},{""situation"":3,""level"":4,""description"":""母乳喂养的妈妈吃豌豆可增加奶量，但要适量吃，不能过多食用，以免引起消化不良。""},{""situation"":4,""level"":4,""description"":""豌豆富含多种营养物质，豌豆荚和豆苗含有较为丰富的纤维素，有清肠作用，试管期间吃了还有减缓、预防便秘的作用。""}]",,"17/12/2018 18:21:54"
"41","41","[{""situation"":1,""level"":4,""description"":""黑米是准妈妈很好的滋补品，有利于改善准妈妈缺铁性贫血的状况。黑米所含营养成分多聚集在黑色皮层，不宜精加工。黑米可直接用于煮粥、做饭，也可与其他原料配合食用。""},{""situation"":2,""level"":4,""description"":""中医认为“逢黑必补”，黑米是产妇很好的滋补品。不过，消化不良的人尽量少吃未煮烂的黑米。病后消化能力弱的人不宜急于吃黑米饭，可把它用豆浆机打成糊糊喝。""},{""situation"":3,""level"":4,""description"":""黑米的维生素、矿物质和膳食纤维含量比普通米高很多，有利于改善母乳妈妈缺铁性贫血的状况。""},{""situation"":4,""level"":4,""description"":""黑米是很好的滋补品，有利于改善孕期妇女缺铁性贫血的状况。黑米所含营养成分多聚集在黑色皮层，不宜精加工。黑米可直接用于煮粥、做饭，也可与其他原料配合食用。""}]",,"17/12/2018 18:21:54"
"42","42","[{""situation"":1,""level"":4,""description"":""玉米胚芽中不饱和脂肪酸的含量达85%，并含有丰富的维生素E，有助于胎儿的大脑发育。如果整根食用，准妈妈适合食用质地柔软的糯玉米和水果玉米。传统品种的老硬玉米适合在打粉之后熬制玉米粥、玉米糊，可以增加膳食纤维的摄入，帮助预防便秘。""},{""situation"":2,""level"":4,""description"":""产妇适当食用玉米，可以预防便秘，也能增进食欲，是产后不错的食品。""},{""situation"":3,""level"":4,""description"":""玉米食用方法多样，除了水煮玉米棒、熬制玉米糁粥外，甜玉米种可鲜穗嫩食，不过，因蛋白质营养价值较低，玉米不宜作为长期食用的唯一主食。""},{""situation"":4,""level"":4,""description"":""玉米胚芽中不饱和脂肪酸的含量达85%，并含有丰富的维生素E，在打粉之后熬制玉米粥、玉米糊，可以增加膳食纤维的摄入，帮助预防便秘。""}]",,"17/12/2018 18:21:55"
"43","43","[{""situation"":1,""level"":4,""description"":""准妈妈可以吃花生，但是不宜过量食用，以免发生肥胖。同时，对花生有急性或慢性过敏的准妈妈应远离花生。""},{""situation"":2,""level"":4,""description"":""坐月子可以吃花生，不过要过半个月以后再吃，花生炖猪蹄有下奶的功效。将花生连红衣一起与红枣配合使用，既可补虚，又能止血，最宜用于身体虚弱的出血病人。""},{""situation"":3,""level"":4,""description"":""母乳妈妈可以吃花生。从营养方面考虑，煮花生最健康，既避免了营养素的破坏，又具有不温不火、口感潮润、入口好烂、易于消化的特点，老少皆宜。""},{""situation"":4,""level"":4,""description"":""花生含有蛋白质、脂肪、醣类，多种维生素及矿物质钙、磷、铁等营养成分，可提供八种人体所需的氨基酸及不饱和脂肪酸、卵磷脂、胆碱、胡萝卜素、粗纤维等有利人体健康的物质，营养价值绝不少于牛奶、鸡蛋或瘦肉，所以可以食用。""}]",,"17/12/2018 18:21:55"
"44","44","[{""situation"":1,""level"":3,""description"":""准妈妈要尽量少吃火锅，如果一定要吃，最好吃不辣的，以免导致上火，食物一定要吃完全熟透的。""},{""situation"":2,""level"":1,""description"":""产妇不能吃火锅，月子期间饮食宜清淡，火锅含刺激味重的东西，不适合刚刚生过孩子的新妈妈吃。""},{""situation"":3,""level"":3,""description"":""哺乳妈妈最好少吃火锅，很容易导致上火，而且火锅所含底料太杂，不仅不利于妈妈的健康，而且吃这些食物产生的母乳给宝宝吃了也不好。""},{""situation"":4,""level"":3,""description"":""婴儿吃火锅容易上火，而且内容太杂，很容易对宝宝的肠胃产生不好的影响，促排和试管期间都尽量少吃！""}]",,"17/12/2018 18:21:55"
"45","45","[{""situation"":1,""level"":3,""description"":""准妈妈口味多变，可以吃少量的香锅，但是香锅辛辣刺激、易上火，孕期不能多吃。""},{""situation"":2,""level"":1,""description"":""产妇不能吃香锅，香锅辛辣刺激、易上火，刚刚生过孩子的新妈妈最好不要吃。""},{""situation"":3,""level"":3,""description"":""哺乳期妈妈最好少吃香锅，香锅容易上火，而且所含食物太杂，这些食物催生出来的乳汁可能影响宝宝肠胃。""},{""situation"":4,""level"":3,""description"":""慎吃，香锅辛辣刺激、易上火，香锅内容太杂，会对肠胃产生不好的影响，所以促排何以之后最好都不要吃！""}]",,"17/12/2018 18:21:55"
"46","46","[{""situation"":1,""level"":3,""description"":""水煮鱼油多味重，盐分大味道辛辣，准妈妈吃了之后容易上火，对胎宝宝也不利，因此要少吃或慎吃。偶尔吃一次可以，但是吃完要多喝水降火。""},{""situation"":2,""level"":1,""description"":""产妇生产完伤口需要养护愈合，水煮鱼油多辛辣，不利于产妇伤口愈合，因此不能吃。""},{""situation"":3,""level"":3,""description"":""水煮鱼油多味辣，盐分重，过多的油脂和盐分会影响奶水质量，不利于宝宝的身体健康。""},{""situation"":4,""level"":1,""description"":""水煮鱼多油味辣，促排和移植后都不宜吃如此辛辣干燥的食物，所以试管期间做好事不要吃水煮鱼！""}]",,"17/12/2018 18:21:55"
"47","47","[{""situation"":1,""level"":3,""description"":""酸菜是腌制食物，建议偶尔食用就好，特别是缺乏维生素C的人，长期过量食用酸菜，可能会引起泌尿系统结石，使红细胞失去抗氧能力，导致组织缺氧，出现头疼头晕、恶心呕吐等。""},{""situation"":2,""level"":3,""description"":""酸菜是腌制食物，吃过多的酸菜对人体无利，建议月子期间可以单独吃鱼，但是不建议过多食用酸菜鱼。""},{""situation"":3,""level"":3,""description"":""酸菜是腌制食物，不是特别新鲜，吃过多的酸菜对人体无利，建议哺乳期间可以多吃鱼，但是不建议过多食用酸菜鱼特别是里面的酸菜。""},{""situation"":4,""level"":1,""description"":""酸菜是腌渍制品，含有亚硝酸盐的成分，亚硝酸盐对人体有很大影响，重者还会引起中毒，促排期间和移植后都需要多食用高蛋白易消化的食物，酸菜鱼不宜食用！""}]",,"17/12/2018 18:21:55"
"48","48","[{""situation"":1,""level"":4,""description"":""油麦菜含有维生素和大量钙、铁、蛋白质、脂肪、维生素A、VB1、VB2等营养成分，孕妇吃可以预防便秘，还能补钙，防治贫血。不过油麦菜性寒凉，尿频、胃寒的准妈妈应少吃。""},{""situation"":2,""level"":4,""description"":""坐月子多吃蔬菜有助于预防产后便秘，而油麦菜里面含丰富的纤维，是可以吃的。不过油麦菜性寒凉，尿频、胃寒的妈妈应少吃。""},{""situation"":3,""level"":4,""description"":""哺乳期是可以吃油麦菜的。油麦菜含有的大量钙、铁、蛋白质、脂肪，能给妈妈补充更多能量。""},{""situation"":4,""level"":4,""description"":""油麦菜可以预防和治疗便秘，有孕期便秘的试管准妈妈可以适当食用。另外，油麦菜里含有丰富的钙物质，所以，如果试管孕育的女性缺钙的话，也可以选择吃些油麦菜来进行食疗。""}]",,"17/12/2018 18:21:55"
